index,operation_name,Address,Zip,en_intensity_ekWh_sqft,lat,lng,dim_operation_type,dim_City,dim_organization,tot_floor_area_ft2,org_rank,op_type_rank,city_rank
3064,Balmoral Police Station,1200 Balmoral St,P7B5Z5,42.078233178268704,48.4129866,-89.25870239999998,20,659,27,65500.0,68,175,122
3065,Beardmore EMS,133 Main St,P0T1G0,8.19508047874536,49.60435870000001,-87.9573288,22,523,27,2423.0,9,31,1
3066,Beck St EMS,181 Beck St,P7A2J7,24.604435111423804,48.4500809,-89.1948395,22,659,27,2888.0,40,123,65
3068,Brodie St Library,216 Brodie St S,P7E1C2,23.9391024660632,48.3821182,-89.24638370000002,1,659,27,23232.0,34,351,59
3069,Brown Street Fire Station,1321 Brown St,P7E2M4,32.3599618180796,48.3669319,-89.28160859999998,24,659,27,3972.0,53,859,97
3070,Canada Games Complex,420 Winnipeg Ave,P7B6B7,70.5026752161066,48.4235344,-89.2410355,14,659,27,113022.0,78,73,135
3072,Churchill Pool,130 Churchill Dr W,P7C1V5,177.895364309487,48.389884499999994,-89.28322440000002,14,659,27,11015.0,81,129,140
3073,City Hall,500 Donald St E,P7E5V3,39.883759743350296,48.3825185,-89.2465428,17,659,27,43500.0,65,1052,118
3074,Conmee EMS,Fire #5750 Hwy 11/17,P0T1W0,3.10984666666667,48.4727516,-89.6356125,22,154,27,3000.0,2,8,1
3075,County Park #16,1020 Dawson Rd,P7B1K6,2.9409425,48.4516602,-89.25361629999998,1,659,27,4000.0,1,14,1
3076,County Park #17,1020 Dawson Rd,P7B1K6,7.3730725,48.4516602,-89.25361629999998,1,659,27,4000.0,7,39,4
3078,Current River Arena,425 Grenville Ave,P7A2B9,47.169767788777705,48.4662514,-89.188652,13,659,27,26310.0,69,339,125
3079,Current River Community Centre,450 Dewe Ave,P7A2G7,36.400230770531294,48.4671151,-89.19028809999998,5,659,27,8000.0,60,946,110
3080,Delaney Arena,300 Legion Track Dr/200 Hyde Park Ave,P7E1Y2,56.6078944543476,48.3776354,-89.26483780000002,13,659,27,35100.0,75,366,132
3082,EMS HQ,401 Donald St,P7E5V1,16.1470840636503,48.3826523,-89.2437057,22,659,27,9100.0,16,64,20
3083,Fort William Gardens,901 Miles St E,P7C1J9,53.5505663300012,48.3856016,-89.25006619999998,13,659,27,66814.0,72,358,128
3084,Front and Egan Garage,155 Front St,P7A2P3,56.8122923104533,48.4430542,-89.2067337,7,659,27,25676.0,76,1182,133
3085,Front St Administration Building,155 Front St,P7A2P3,37.1953196301125,48.443163399999996,-89.2066992,17,659,27,13334.0,62,1010,113
3086,Geraldton EMS,"815 Main St, Box 1350",P0T1M0,28.624730045937905,49.7079544,-86.95346070000002,22,119,27,3961.0,50,153,2
3087,Grandview Arena,300 Madeline St,P7A5Y9,37.1063494434946,48.4504623,-89.2344437,13,659,27,23310.0,61,271,112
3088,Greenstone EMS (Longlac),"105 Skinner Ave, PO Box 640",P0T2A0,35.38150690874971,49.781503,-86.5350069,22,73,27,3280.0,56,202,4
3093,Hodder Avenue Fire Station,300 Hodder Ave,P7A1T3,40.134937715883005,48.4609997,-89.1819561,24,659,27,3000.0,66,984,119
3094,Human Resources,141 May St S,P7E1A9,28.3263191489362,48.38254129999999,-89.24552399999996,17,659,27,9400.0,49,846,82
3095,Jackpine Community Centre,260 Jackpine Rd,P7G1P6,25.0118189130727,48.4181747,-89.33908840000002,5,659,27,4400.0,42,750,69
3096,James Street Fire Station,501 Churchill Dr W,P7C1W2,31.520509207240003,48.390107799999996,-89.28967639999998,24,659,27,4000.0,52,835,95
3097,John Jumbo Community Centre,330 Toivo St,P7B6K8,11.620077424384995,48.45306400000001,-89.2736511,5,659,27,2878.0,12,262,7
3098,Junot Ave EMS,105 Junot St S,P7B4X6,14.2033088441266,48.4452896,-89.2537308,22,659,27,38000.0,14,52,10
3099,Junot Avenue Fire Station,20 Junot Ave N,P7A7L1,47.380391174326704,48.4484482,-89.2481308,24,659,27,3600.0,70,1046,126
3100,Manitouwadge EMS,"1 Paramedic Lane, PO Box 548",P0T2C0,18.6290660377358,49.1273804,-85.8254395,22,969,27,5300.0,25,71,5
3101,Mapleward Fire Station,3000 Government Rd,P7G1V5,23.2074862167559,48.4704018,-89.37443540000002,24,659,27,4130.0,33,613,56
3102,Mapleward Solid Waste and Recycling Bomag Building,5405 Mapleward Rd,P7G1R8,7.955777142857139,48.4414654,-89.36925939999998,7,659,27,1750.0,8,217,5
3103,Mapleward Solid Waste and Recycling Garage,5405 Mapleward Rd,P7G1R8,16.0754711593375,48.4317513,-89.36799620000002,7,659,27,17510.0,15,451,19
3104,Mapleward Solid Waste& Recycling Admin Building/Kiosk,5405 Mapleward Rd,P7G1R8,94.30550348367308,48.4317513,-89.36799620000002,17,659,27,5140.0,79,1249,137
3105,Marathon EMS,"26 Peninsula Rd, PO Box 459",P0T2E0,5.77024366471735,48.7181168,-86.37759399999999,22,284,27,3078.0,4,19,2
3106,Mary J L Black Library (new),901 Edward St S,P7E6R2,24.1703189439057,48.37146,-89.2787323,1,659,27,9440.0,37,355,63
3107,Mary J L Black Library (old),151 Brock St W,P7E4H9,6.89053668732329,48.3685036,-89.2800522,1,659,27,9224.0,5,34,3
3109,Mountdale - InOps,410 Mountdale Ave,P7E6G8,58.541932532695206,48.378376700000004,-89.2949963,7,659,27,26900.0,77,1185,134
3110,Mountdale - Parks/Mechanics,410 Mountdale Ave,P7E6G8,33.7750022722222,48.37835689999999,-89.2948074,7,659,27,14400.0,55,991,103
3111,Mountdale Administration Building,410 Mountdale Ave,P7E6G8,29.8336388664099,48.37835689999999,-89.2948074,17,659,27,10760.0,51,874,90
3112,Nakina EMS,"204-B Thornton St, Box 429",P0T2H0,9.92563333333333,50.1790009,-86.7079926,22,1139,27,2100.0,10,37,1
3113,Neebing Arena,1715 Bowlker Rd,P7K1L4,35.9830565881028,48.35670089999999,-89.3611374,13,659,27,25000.0,57,261,107
3114,Neebing Fire Station,2065 - 20th Side Rd,P7K1H6,28.30402189026589,48.3641434,-89.36108399999998,24,659,27,2986.0,47,755,81
3115,Neebing Fire Station TEMP,2065 - 20th Side Rd,P7K1H6,36.1836,48.36400620000001,-89.3613881,24,659,27,400.0,59,938,109
3116,Nipigon EMS,"125 HOGAN RD, UNIT R",P0T2J0,24.2954303400312,49.015007,-88.2743454,22,863,27,2080.0,39,120,8
3117,North Central Fire Station,60 Water St S,P7B6E8,25.236333405308198,48.4339714,-89.2183228,24,659,27,24711.0,44,672,71
3118,North End Community Centre,954 Huron Ave,P7A6L4,37.2403352634744,48.4605141,-89.21805570000002,5,659,27,4916.0,63,964,114
3119,North McIntyre,2051 Government Rd,P7G2E9,19.2481436987755,48.4713783,-89.31057740000001,5,659,27,10200.0,28,542,35
3120,North Neebing Community Centre,2145 Rosslyn Rd,P7K1H6,17.764029693664803,48.3625946,-89.3642349,5,659,27,3490.0,19,486,22
3121,Oliver Road Community Centre,563 Oliver Rd,P7B2H2,19.5809903251296,48.4276886,-89.2480927,5,659,27,9644.0,29,559,36
3123,Parks North,645 Cumberland St N,P7A4S2,19.026662713677197,48.4523849,-89.19089509999998,7,659,27,17886.0,27,570,34
3124,Parks North,645 Cumberland St N,P7A4S2,18.467768362134105,48.4523849,-89.19089509999998,17,659,27,1387.0,24,481,31
3125,Port Arthur Arena,420 Lisgar St,P7B6T4,55.814586722174,48.4238968,-89.2386703,13,659,27,30087.0,74,364,130
3126,Red Rock EMS,"4 Taylor St, Box 217",P0T2P0,28.320767944727105,48.94054600000001,-88.26114890000002,22,1173,27,1638.0,48,149,7
3127,Roland St,1118 Roland St,P7B5M4,25.398250161393104,48.4019699,-89.2567368,22,659,27,3500.0,45,131,72
3128,Shuniah EMS,1700A Lakeshore Dr,P7A0T1,5.356101052631581,48.5312386,-88.9503937,22,1144,27,4750.0,3,17,4
3129,South Neebing Community Centre,1841 Mountain Rd,P7J1A8,12.345068889847699,48.3169899,-89.34690859999998,5,659,27,6960.0,13,284,8
3130,TCSL Garage,625 Cumberland St N,P7A4S2,17.9314640157315,48.4518013,-89.19200129999999,7,659,27,5825.0,20,531,23
3131,Terrace Bay EMS,"20 Cartier Dr, Box 400",P0T2W0,17.740326164874602,48.782416999999995,-87.1025149,22,984,27,2790.0,18,68,10
3132,Thunder Bay Community Auditorium,1 Paul Shaffer Dr,P7B6C7,24.0688006921035,48.423111,-89.2422562,16,659,27,60000.0,36,13,62
3133,Traffic Control and Streetlighting,625 Cumberland St N,P7A4S2,18.0789670754991,48.4518013,-89.19200129999999,17,659,27,4727.0,22,459,25
3134,Transit Adminstration,570 Fort William Rd,P7B2Z8,24.262854158198905,48.41551370000001,-89.2368912,17,659,27,12681.0,38,703,64
3135,Transit Garage,570 Fort William Rd,P7B2Z8,24.0564293368365,48.416851,-89.23609920000001,7,659,27,78566.0,35,745,61
3136,Upsala EMS,20 North Rd,P0T2Y0,25.047452068617602,49.066666999999995,-90.49166690000001,22,983,27,1982.0,43,127,2
3137,Vale Community Centre,420 Vale Ave,P7C5E7,18.23441344212469,48.3966141,-89.2885132,5,659,27,6528.0,23,507,26
3138,Vickers Heights Community Centre,1695 Broadway Ave,P7K1M6,27.927642290766002,48.3554649,-89.3388824,5,659,27,3760.0,46,811,78
3139,Vickers Street Fire Station,330 Vickers St N,P7C4B2,39.182439396279996,48.3883705,-89.2509918,24,659,27,13000.0,64,972,116
3140,Victoriaville Civic Centre,111 Syndicate Ave S,P7E6S4,20.291234893201306,48.3825989,-89.2479782,17,659,27,39000.0,32,556,39
3141,Volunteer Pool,180 Martha St,P7A8C1,51.0024571499171,48.4462433,-89.23737340000002,14,659,27,21000.0,71,36,127
3142,Volunteer Pool Community Centre,180 Martha St,P7A8C1,17.965843505535894,48.4462433,-89.23737340000002,5,659,27,6624.0,21,491,24
3143,Waterfront Parkade,18 Court St N,P7C5K4,104.610713221221,48.4363861,-89.2216263,6,659,27,3000.0,80,52,138
3144,Waterfront/Pool 6,53 Water Street S,P7B6E8,40.7960842252188,48.4338264,-89.2182541,17,659,27,8525.0,67,1064,120
3145,Waverly St Library,285 Red River Rd,P7B1A9,36.0627436457725,48.43596270000001,-89.2229767,1,659,27,23300.0,58,503,108
3146,West Arthur Community Centre,1914 Arthur St W,P7K1C7,20.0002806541337,48.3807068,-89.3509598,5,659,27,8184.0,30,578,37
3147,West Thunder Community Centre,915 Edward St S,P7E6R2,33.626033049865796,48.3713684,-89.2787323,5,659,27,14456.0,54,911,102
3148,Whalen Building,34 N. Cumberland,P7A4L3,18.7465601751364,48.4360085,-89.21836090000002,17,659,27,80000.0,26,499,32
3151,Archie Dillon Sportsplex Arena,396 Theriault Blvd.,P4N5B6,38.854961269723795,48.48423,-81.34603879999997,12,911,215,55304.0,19,79,49
3156,Centennial Hall (Mountjoy Arena),782 Park Ave.,P4N7N7,27.614982458787303,48.47973469999999,-81.35807309999998,5,911,215,6103.0,12,803,32
3157,City Hall,220 Algonquin Boulevard East,P4N1B3,124.729907656231,48.4762566,-81.32894350000002,17,911,215,8008.0,31,1265,61
3158,CM Shields - Library,97 Bloor St.,P0N1C0,22.236423209458298,48.478611,-81.20961,1,19,215,3100.0,9,321,3
3159,Confederation Arena,303 Cameron St. S.,P4N8L4,7.97765662060621,48.4698982,-81.34356690000001,12,911,215,24197.0,5,8,3
3160,Connaught - Fire Hall,6825 Frederick House Lake Rd.,P0N1A0,0.26272403863936605,48.6186562,-80.9316254,24,792,215,65186.0,1,5,1
3161,Connaught Community Centre,"6 Concession Lot 12, 6825",P0N1A0,3.38493335945946,48.5461655,-80.9433136,5,792,215,7965.0,3,71,2
3162,Deloro Landfill Site ,2180 Pine St S,P4R1N3,34.8050766944444,48.4334373,-81.3349228,17,911,215,387.0,15,969,41
3163,Dog Pound Building #2 (Old Kennels),"654 Pine St. S., Unit C",P4N2M3,489.231767736336,48.4618607,-81.329071,7,911,215,721.0,33,1298,63
3164,Engineering/Human Resources Building,236 Algonquin Blvd E.,P4N1B2,12.294295943273498,48.4762459,-81.3285751,17,911,215,7297.0,7,243,5
3167,Golden Manor,481 Melrose Blvd.,P4N5H3,35.2437312719542,48.4857292,-81.34339140000002,17,911,215,143816.0,17,977,44
3170,Hoyle Community Centre,25 Frederick House Lake Rd.,P0N1H0,2.73954368350168,48.5510025,-81.0597,5,911,215,3196.0,2,59,1
3171,HR Bielek Community Center,270 Third Ave.,P4N1E3,35.911067461484706,48.4750862,-81.32774350000003,17,911,215,7965.0,18,987,46
3176,Maintenance Building - Airport Rd,Jessop Con 1 Pt Lot 4,P4N7J8,43.362211054610995,48.47386849999999,-81.3316598,7,911,215,12486.0,20,1110,50
3179,McIntyre Arena - Curling Rink,85 McIntyre Rd,P4N5B5,18.9411970823208,48.4767189,-81.2983398,12,934,215,209444.0,8,25,1
3181,Mountjoy - Fire Hall,220 Shirley St. N.,P4R1C3,23.9658000756279,48.4773732,-81.3785304,24,911,215,5102.0,11,635,26
3182,Mountjoy Arena,814 Park Ave.,P4N8J2,35.0072464047139,48.479965899999996,-81.3602865,12,911,215,26403.0,16,72,43
3184,Porcupine Fire Hall,114 Dixon St.,P0N1A0,22.8718278536588,48.4932177,-81.17197220000001,24,19,215,4197.0,10,602,4
3185,Porcupine Municipal Garage,302 Railway St,P4N2P4,5.81599274809659,48.4708546,-81.3255556,7,911,215,38900.0,4,160,2
3186,Public Works Office/Garage,59 Evans St.,P0N1C0,9.249162513090287,48.4748001,-81.2069321,7,19,215,37522.0,6,248,1
3191,Schumacher Fire Hall,7 Les Hall St.,P0N1G0,46.58374862037311,48.476533,-81.29905790000002,24,934,215,4703.0,21,1037,3
3192,South Porcupine Fire Hall,100 Bloor St.,P0N1C0,31.522418284927106,48.47871869999999,-81.21037539999998,24,19,215,4499.0,14,836,6
3193,Timmins City Police Building (New),185 Spruce St. S.,P4N2M7,69.7872465407556,48.4726677,-81.32724,20,911,215,19525.0,27,204,58
3194,Timmins Economic Development Offices,54 Spruce St S,P4N2M5,47.950325172843506,48.4744492,-81.32686609999998,17,911,215,3369.0,23,1131,52
3195,Timmins Fire Hall,133 Cedar St. S.,P4N6J4,69.33250442545,48.4734802,-81.3296814,24,911,215,6426.0,26,1099,57
3196,Timmins Public Library,320 Second Ave,P4N8A4,50.758482162001,48.4739075,-81.3267365,1,911,215,25564.0,24,553,53
3197,Timmins Public Works Offices_Garage,912 Pine St. S.,P4R1N3,68.0850341089695,48.459413500000004,-81.33088939999998,7,911,215,42280.0,25,1216,56
3198,Timmins Transit Garage/Office,171 Iroquois Rd,P4N0C9,85.2882199147648,48.4595503,-81.3307817,7,911,215,37738.0,30,1248,60
3199,Timmins Transit Terminal,54 Spruce St S,P4N2M5,47.172960876717994,48.4750114,-81.3268537,17,911,215,2098.0,22,1127,51
3200,Timmins Transit Terminal -Maurice Londry Community Centre,66 Main St.,P0N1C0,78.8564633045478,48.4788704,-81.210701,17,19,215,1700.0,29,1238,7
3201,Timmins Transit_Paint and Body Shop,171 Iroquois Rd,P4N0C9,146.643563351731,48.4595503,-81.3307817,7,911,215,1194.0,32,1283,62
3202,Timmins Victor M. Power Airport,4599 Airport Rd.,P4N7C3,74.29571018314309,48.4896265,-81.3533259,17,911,215,31215.0,28,1231,59
3206,Whitney Arena Complex,4969 Hwy 101 E.,P4N7N7,30.234803455197397,48.4906616,-81.1958923,12,911,215,28804.0,13,61,35
3208,#11 Police Division - NEW,2054 Davenport Rd,M6N1C8,16.8954891462928,43.6710701,-79.46079250000003,20,777,144,89610.0,55,40,184
3209,#12 Police Division,200 Trethewey Dr,M6M4C2,24.6533146275595,43.6945686,-79.48683170000002,20,777,144,25780.0,157,88,562
3210,#13 Police Division,1435 Eglinton Ave.W.,M6C3M8,47.7709151347606,43.6983185,-79.43663790000002,20,777,144,20344.0,451,189,1063
3211,#14 Police Division - NEW,11 St. Annes Rd.,M6J2C1,8.048861496837269,43.6512489,-79.4259186,20,777,144,84895.0,15,16,29
3212,#21 Police Division,791 Islington Ave,M8Z4C9,38.9869990495213,43.6170311,-79.50962829999997,20,777,144,7492.0,378,165,955
3213,#22 Police Division,3699 Bloor St.W.,M9A1A2,37.9628184301721,43.64310070000001,-79.52913670000002,20,777,144,32270.0,364,159,936
3214,#23 Police Division,2126 Kipling Ave,M9W2H3,36.5917622779454,43.718594700000004,-79.57001269999998,20,777,144,13616.0,352,152,916
3215,#23 Police Division New,5230 Finch Ave W.,M9V0A1,23.5574363658037,43.74372959999999,-79.5841348,20,777,144,55972.0,144,80,512
3216,#31 Police Division,40 Norfinch Dr,M3N1W8,34.2294460787938,43.7567406,-79.5274277,20,777,144,35489.0,321,140,871
3217,#32 Police Division,30 Ellerslie Ave,M2N1X8,23.79546514133,43.7717209,-79.4150391,20,777,144,47652.0,147,83,518
3218,#33 Police Division,50 Upjohn Rd,M3B2W1,24.712458436368603,43.751033,-79.34969609999997,20,777,144,27889.0,158,89,565
3219,#41 Police Division,2222 Eglinton Ave.E.,M1K2M2,34.5571878335244,43.730457799999996,-79.27725559999998,20,777,144,52183.0,322,142,874
3220,#42 Police Division,242 Milner Ave.,M1B3G4,25.9533251943796,43.7892839,-79.23851140000002,20,777,144,41990.0,171,99,614
3221,#43 Police Division,4331 Lawrence Ave E,M1E2T4,28.7344303871842,43.7708206,-79.17401120000002,20,777,144,51990.0,219,115,719
3222,#51 Police Division New,51 Parliament St,M5A2Y5,58.521416996224396,43.6519394,-79.3620987,20,777,144,47899.0,476,197,1117
3223,#52 Police Division,255 Dundas St.W.,M5T2W5,23.333209622802897,43.6542015,-79.3896713,20,777,144,71677.0,135,79,497
3224,#53 Police Division,75 Eglinton Ave.W.,M4R1A3,21.9886572161267,43.7060318,-79.40058140000002,20,777,144,52183.0,107,63,430
3225,#54 Police Division,41 Cranfield Rd,M4B3H3,44.4748768917046,43.71459960000001,-79.3094406,20,777,144,23358.0,428,180,1033
3226,#55 Police Division,101 Coxwell Ave,M4L3B3,29.6400329884461,43.6691704,-79.3172607,20,777,144,23519.0,229,120,738
3227,519 Church St Comm Ctr,519 Church St,M4Y2C9,67.0507311355224,43.6665497,-79.3808975,5,777,144,15554.0,496,1096,1148
3228,52 Hillcrest Ave,52 Hillcrest Ave,M2N3N7,5.85740572655462,43.76828,-79.40972140000002,17,777,144,4585.0,10,91,21
3230,Agincourt Arena and R.C,31 Glen Watford Dr,M1S2B7,61.387869337343204,43.7880479,-79.27624190000002,18,777,144,93398.0,485,313,1129
3231,Agincourt District,155 Bonis Ave,M1T3W6,26.1265438509241,43.7852211,-79.2933731,1,777,144,26996.0,175,381,621
3232,Albert Campbell District,496 Birchmount Rd,M1K1N8,23.5178939342427,43.7080612,-79.26931,1,777,144,26102.0,142,340,510
3233,Albion,1515 Albion Rd,M9V1B2,23.9690752918148,43.74010850000001,-79.5839767,1,777,144,32281.0,148,352,527
3234,Albion Arena,1501 Albion Rd,M9V1B2,22.222992373058897,43.7395848,-79.5827553,12,777,144,32658.0,111,37,441
3235,Albion Comm Ctr & Pool (indoor),1485 Albion Rd,M9V1B2,95.5531989874778,43.7392883,-79.5811462,5,777,144,20688.0,520,1119,1221
3237,Alderwood Pool (indoor),520 Horner Ave,M8W2C2,116.97277541788,43.6014633,-79.54677579999998,14,777,144,13401.0,525,116,1226
3242,Alness Service Yard,21 Alness St.,M3J3H3,22.375793258896,43.7680421,-79.47141479999998,7,777,144,25715.0,116,681,447
3243,Ambulance Headquarters,4330 Dufferin St,M3H5R9,39.9901188790852,43.76179120000001,-79.4664917,22,777,144,143494.0,389,225,971
3244,Amesbury Arena,155 Culford Rd,M6M4K6,60.4219845886312,43.7059402,-79.4871216,12,777,144,26942.0,484,99,1127
3245,Amesbury Community Center,1507 Lawrence Ave W,M6L1A8,18.5784558052437,43.7074443,-79.4827603,5,777,144,37975.0,72,517,256
3246,Amesbury Park Library,"1565 Lawrence Ave W, Toronto",M6L1B6,36.383239039699504,43.7064514,-79.48571009999998,1,777,144,6318.0,346,506,910
3249,Annette R.C,333 Annette St,M6P1R3,20.636511465196897,43.6612091,-79.47409820000001,5,777,144,20774.0,95,602,357
3250,Annette Street,145 Annette St.,M6P1P3,32.9196141279555,43.6632996,-79.46640009999999,1,777,144,7804.0,293,474,837
3251,Antibes Park,140 Antibes Dr,M2R3J3,57.7920760682484,43.7811584,-79.4469376,18,777,144,18492.0,474,304,1112
3252,Archives and Records Centre,255 Spadina Rd,M5R2V3,53.7574157328657,43.6768913,-79.40711209999998,17,777,144,39590.0,465,1168,1092
3253,Armour Height C.C,2140 Avenue Rd,M5M4MZ,22.498473202297106,43.738730600000004,-79.42116690000002,5,777,144,19773.0,120,671,457
3258,Atlantic Ave Storage Bldg,98 Atlantic Ave,M6K1X9,9.812005199424439,43.6389503,-79.4210968,17,777,144,43002.0,25,185,42
3259,B.A.A.N.N. Theatre Centre,1115 Queen St W,M6J1J1,18.121940971998697,43.64310070000001,-79.4232407,17,777,144,9268.0,67,461,236
3261,Bail and Parole Enforcement Office,2440 Lawrence Ave E,M1P2R5,12.747455632697502,43.7504883,-79.2707825,20,777,144,8105.0,35,21,65
3263,Banbury C.C.,120 Banbury Rd,M3B2L3,22.5735371001136,43.7428284,-79.3694992,5,777,144,9537.0,122,675,460
3264,Barbara Frum,20 Covington Rd,M6A3C1,39.2435659331542,43.7207909,-79.4321671,1,777,144,39224.0,383,524,963
3265,Bartonville Park,5 Bartonville Ave E,M6M2B1,22.6387015023645,43.68949129999999,-79.49453740000001,7,777,144,3606.0,123,690,465
3266,Baycrest Arena,160 Neptune Dr,M6A1X4,31.434361111070398,43.730526,-79.44065090000002,12,777,144,27060.0,265,63,793
3267,Bayview,2901 Bayview Ave @mall,M2N5Z7,20.2278746056782,43.6528893,-79.3530197,1,777,144,6340.0,89,272,333
3268,Bayview Arena,3230 Bayview Ave,M2M3R7,31.892816797899798,43.787941,-79.3936768,12,777,144,28417.0,271,65,801
3270,Beaches,2161 Queen St. E.,M4L1J1,34.207612493463,43.6700783,-79.2984467,1,777,144,7804.0,319,488,869
3274,Bendale,1515 Danforth Rd,M1J1H5,22.105240478076702,43.75106810000001,-79.2439804,1,777,144,8503.0,109,317,435
3276,Bennington Heights Clubhouse,457 Heath Ave,M4G1B8,23.507808392969302,43.6949768,-79.37029270000002,18,777,144,1432.0,141,150,508
3277,Bentworth Park Yard,140 Bentworth Ave.,M6A1P7,10.6837000954463,43.7208786,-79.4654694,7,777,144,12981.0,29,285,47
3279,Bering Yard,320 & 330 Bering Ave,M8Z3A3,33.4515818095957,43.6378784,-79.5292511,7,777,144,53798.0,306,988,852
3281,Berner Trail C.C,120 Berner Trail,M1B1B3,43.610467968514,43.8015594,-79.22131350000002,5,777,144,10204.0,423,1022,1025
3283,Birchmount C.C,93 Birchmount Rd,M1N3J7,69.59792599796579,43.6945098,-79.2629171,5,777,144,46166.0,499,1103,1187
3284,Birchmount Parks Yard,1901 Birchmount Rd /101 Ridgetop,M1P4W9,33.1370928268466,43.7699881,-79.2905656,7,777,144,15317.0,300,978,844
3286,Birkdale C.C,1299 Ellesmere Rd,M1P2Y2,27.244442933345102,43.7692223,-79.2645645,5,777,144,11733.0,192,800,663
3287,Black Creek,"1700 Wilson Ave, unit 64",M3L1B2,10.3162757989823,43.7202606,-79.5128021,1,777,144,7093.0,27,70,44
3289,Bloor Gladstone,1101 Bloor St. W.,M6H1M6,38.8498626408342,43.6599197,-79.4339828,1,777,144,20624.0,376,520,953
3292,Brentwood,36 Brentwood Rd N,M8X2B5,8.19630125315805,43.6474304,-79.514267,1,777,144,13616.0,17,45,32
3294,Brimley Parks Yard,451 Brimley Rd @Eglinton,M1J1A2,26.35262912688011,43.7366905,-79.2480927,7,777,144,2809.0,179,814,630
3295,Broadlands R.C & A.I.R,19 Castlegrove Blvd,M3A1K9,59.3019627657428,43.7456703,-79.3227234,18,777,144,10667.0,478,307,1121
3297,Brookbanks,210 Brookbanks Dr,M3A1Z5,42.729017653498396,43.7595406,-79.32585909999997,1,777,144,7933.0,416,537,1016
3299,Burrows Hall Community Complex,1081 Progress Ave,M1B5Z6,24.9853561727851,43.7939492,-79.23422219999998,5,777,144,43185.0,164,748,582
3300,C.O Bick College,4620 Finch Ave. E.,M1S4G2,12.112982630858,43.8064613,-79.27597809999997,20,777,144,92849.0,33,18,59
3305,Carmine Stefano Community Ctr,3100 Weston Rd,M9M2S7,22.9694769562425,43.7336998,-79.5395813,5,777,144,57867.0,128,685,479
3307,Casa Loma,1 Austin Terrace,M5R2Y4,19.430399756987697,43.6781082,-79.4094772,21,777,144,121374.0,79,290,295
